slno	concept_id	concepticon_id	concepticon_name	name	gloss	concept	stage	comment	category	definition	japanese	hindi	assamese	mandarin	burmese	nagamese	SILCAWL	CALMSEA
2136	strange..odd:to.be	600	STRANGE	to be strange (odd)	strange	ꜱᴛʀᴀɴɢᴇ	7			To be unusual, unexpected, or different from what is normal or common.	奇妙だ			奇怪				
1951	stranger	791	STRANGER	stranger	stranger	ꜱᴛʀᴀɴɢᴇʀ	7			A person whom one does not know or who is not a member of one's social group or community.	他人			陌生人	လူစိမ်း			
1952	strap..for.carrying	2973	STRAP	strap (for carrying)	strap	ꜱᴛʀᴀᴘ	7			A narrow, flexible strip of material used to hold an object in place or to secure it to the body for carrying.	肩掛け紐			背帶	သိုင်းကြိုး			
763	stream	947	STREAM	stream	stream	ꜱᴛʀᴇᴀᴍ	5			A small, narrow body of flowing water that moves continuously in a single direction.	小川	नदी		小溪	ချောင်း		stream	
1953	strength	202	STRENGTH	strength	strength	ꜱᴛʀᴇɴɢᴛʜ	7			The quality of being physically powerful or strong, such as the ability to lift heavy objects or resist force.	力			力量	ခွန်အား		strength	
2598	stretch..of animal:to	214	STRETCH	to stretch (of) animal	stretch.to.animal	ꜱᴛʀᴇᴛᴄʜ.ᴛᴏ.ᴀɴɪᴍᴀʟ	7			To extend one's limbs or body outward, such as a dog or a cat lengthening its legs or torso.	のびをする			伸展				
2599	stretch.legs.apart:to			to stretch legs apart	stretch.legs.apart	ꜱᴛʀᴇᴛᴄʜ.ʟᴇɢꜱ.ᴀᴘᴀʀᴛ	7			To move the limbs used for walking away from each other to a wider position.	股を開く			叉開腿				
2600	stretch.legs.out:to			to stretch legs out	stretch.legs.out	ꜱᴛʀᴇᴛᴄʜ.ʟᴇɢꜱ.ᴏᴜᴛ	7			To extend one's limbs in a straight line while sitting or lying down.	足を伸ばす			伸直雙腿				
267	strong:to.be	785	STRONG	to be strong	strong	ꜱᴛʀᴏɴɢ	3			To possess great physical power or force.	強い	मजबूत होना		強	သန်မာသည်		to be strong	
2137	strong..of.objects:to.be	785	STRONG	to be strong (of objects)	strong	ꜱᴛʀᴏɴɢ	7			To possess great physical power or durability and not easily break or bend.	頑丈だ			堅固				
2138	stubborn:to.be	3634	STUBBORN	to be stubborn	stubborn	ꜱᴛᴜʙʙᴏʀɴ	7			To refuse to change one's mind, opinion, or course of action, even when persuaded or told that one is wrong.	意固地になる			固執				
1954	student	753	PUPIL (STUDENT)	student	student	ꜱᴛᴜᴅᴇɴᴛ	7			A person who attends a school, college, or university to learn a subject or skill from a teacher.	学生			學生	ကျောင်းသား			
2601	study:to	1929	STUDY	to study	study	ꜱᴛᴜᴅʏ	7			To devote time and attention to learning about a particular subject, often through reading or practice.	勉強する			學習	လေ့လာသည်			
2602	stumble:to	3617	STUMBLE	to stumble	stumble	ꜱᴛᴜᴍʙʟᴇ	7			To trip or lose one's balance while walking, often causing a momentary loss of stability.	つまずく			絆倒	ခလုတ်တိုက်သည်			
2139	stupid:to.be	1518	STUPID	to be stupid	stupid	ꜱᴛᴜᴘɪᴅ	7			To lack intelligence or the ability to learn and understand things easily.	馬鹿な			笨			(be) stupid	
2603	stutter:to	1866	STUTTER	to stutter	stutter	ꜱᴛᴜᴛᴛᴇʀ	7			To speak with involuntary repetitions of sounds or syllables, often causing a break in the flow of speech.	どもり			口吃	စကားထစ်သည်			
2604	submerge:to			to submerge	submerge	ꜱᴜʙᴍᴇʀɢᴇ	7			To cause something to go completely under the surface of a liquid.	沈める			淹沒	မြုပ်သည်			
2605	subtract..take.away:to			to subtract (take away)	subtract	ꜱᴜʙᴛʀᴀᴄᴛ	7			To take a specific amount away from a larger total or number.	差し引く			減	နုတ်သည်			
2606	succeed:to	1112	SUCCEED	to succeed	succeed	ꜱᴜᴄᴄᴇᴇᴅ	7			To achieve a desired goal or reach a successful result after effort or luck.	成功する			成功	အောင်မြင်သည်			
491	suck:to	1421	SUCK	to suck	suck	ꜱᴜᴄᴋ	4			To draw a liquid or substance into the mouth by creating a vacuum with the lips or tongue.	吸う	चूसना		吸	စုပ်သည်		to suck (milk)	
2140	sudden:to.be	2920	SUDDENLY	to be sudden	sudden	ꜱᴜᴅᴅᴇɴ	7			To happen quickly and unexpectedly, without any warning or prior indication.	突然である			突然				
2607	suffer:to	1101	SUFFER	to suffer	suffer	ꜱᴜꜰꜰᴇʀ	7			To experience something unpleasant, such as pain, hardship, or misfortune.	苦しむ			受苦	ဒုက္ခရောက်သည်			
1955	sugar	862	SUGAR	sugar	sugar	ꜱᴜɢᴀʀ	7			A sweet, crystalline substance extracted from plants like sugarcane or beets, used commonly as a sweetener in food and drinks.	砂糖			糖	သကြား		sugar	
764	sugar::cane	146	SUGAR CANE	sugarcane	sugarcane	ꜱᴜɢᴀʀᴄᴀɴᴇ	5		flora	A tall, thick grass with a sweet, juicy stem used for making sugar or juice.	さとうきび	गन्ना		甘蔗	ကြံ		sugarcane	
1956	summer..warm.season	1342	SUMMER	summer (warm season)	summer	ꜱᴜᴍᴍᴇʀ	7			The warmest season of the year, occurring between spring and autumn.	夏			夏天	နွေရာသီ			
18	sun	1343	SUN	sun	sun	ꜱᴜɴ	1			The star at the center of the solar system that provides light and heat to the earth during the day.	太陽	सूरज		太陽	နေ		sun	sun/day
765	sun::shine	3276	SUNSHINE	sunshine	sunshine	ꜱᴜɴꜱʜɪɴᴇ	5			The direct light and warmth received from the sun.	日光	धूप		陽光	နေရောင်ခြည်		sunshine	
1957	sun..reflection.of			sun (reflection of)	sun	ꜱᴜɴ	7			The light or brightness seen when the rays of the star in the sky hit a surface and bounce back.	日の光の反射			日光反射	နေရောင်			
1958	sunday	1699	SUNDAY	sunday	sunday	ꜱᴜɴᴅᴀʏ	7			The first day of a seven-day week.	日曜日			星期日				
1959	sunrise	2296	SUNRISE	sunrise	sunrise	ꜱᴜɴʀɪꜱᴇ	7			The time when the sun first appears above the horizon in the morning.	日の出			日出	နေထွက်ချိန်			
1960	sunset	2295	SUNSET	sunset	sunset	ꜱᴜɴꜱᴇᴛ	7			The time when the sun disappears below the horizon in the evening.	日没			日落				
1961	superlative			superlative	superlative	ꜱᴜᴘᴇʀʟᴀᴛɪᴠᴇ	7			The form of an adjective or adverb used to express that something has the highest degree of a quality among all others in a group.	一番			最高級	အသာလွန်ဆုံး			
941	support:to	2994	SUPPORT (OF OBJECT)	to support	support	ꜱᴜᴘᴘᴏʀᴛ	5			To bear the weight of an object to prevent it from falling or sinking.	支える	शारीरिक रूप से सहायता देना		扶	ထောက်ပံ့သည်			
2609	suppress:to			to suppress	suppress	ꜱᴜᴘᴘʀᴇꜱꜱ	7			To force something down or keep it from happening, such as a feeling, a movement, or a rebellion.	抑える			壓制	နှိမ်နင်းသည်			
766	surface..of.liquid	547	SURFACE	surface (of liquid)	surface	ꜱᴜʀꜰᴀᴄᴇ	5			The top layer of a liquid, such as water or oil, that is exposed to the air.	水面	पानी की सतह		水面	ရေမျက်နှာပြင်			
767	surplus	–	–	surplus	surplus	ꜱᴜʀᴘʟᴜꜱ	5			An amount of something that is more than what is needed or used.	余剰	प्रचुर	প্ৰচুৰ থাকিব	充足	အပိုအလျှံ			
2610	surprise:to	3627	SURPRISE (SOMEBODY)	to surprise	surprise	ꜱᴜʀᴘʀɪꜱᴇ	7			To cause someone to feel sudden shock, amazement, or unexpected alarm.	驚かせる			使驚訝	အံ့ဩစေသည်			
2141	surprised:to.be	1572	SURPRISED	to be surprised	surprised	ꜱᴜʀᴘʀɪꜱᴇᴅ	7			To feel a sudden sense of shock or amazement caused by something unexpected.	驚く			驚訝				
2611	surround:to			to surround	surround	ꜱᴜʀʀᴏᴜɴᴅ	7			To form a circle around something or to be located on all sides of an object or place.	囲む			環繞	ဝိုင်းသည်			
2612	swaddle:to	1113	WRAP	to swaddle	swaddle	ꜱᴡᴀᴅᴅʟᴇ	7			To wrap a newborn infant tightly in cloth or a blanket.	おくるみする			襁褓	ထုပ်သည်			
768	swallow:.bird	3077	SWALLOW (BIRD)	swallow	swallow	ꜱᴡᴀʟʟᴏᴡ	5		fauna	A small, flying bird with pointed wings that often builds nests near human dwellings.	ツバメ	अववटा		燕子	ပျံလွှားငှက်			
492	swallow:to	897	SWALLOW	to swallow	swallow	ꜱᴡᴀʟʟᴏᴡ	4			To move food, liquid, or an object from the mouth down the throat and into the stomach.	飲み込む	निगलना		吞	မျိုချသည်			
1962	swamp!marsh	1145	SWAMP	swamp, marsh	swamp	ꜱᴡᴀᴍᴘ	7			An area of low-lying land that is always covered in water or saturated with it, often containing many plants.	湿地			沼澤				
1963	swarm	2974	SWARM (OF BIRDS)	swarm	swarm	ꜱᴡᴀʀᴍ	7			A large group of insects, such as bees or locusts, moving together in flight.	虫の大群			蜂群	အုံ			
2613	swarm:to			to swarm	swarm	ꜱᴡᴀʀᴍ	7			To move or fly together in a large, dense group, often in a continuous or chaotic motion.	群がる			蜂擁	အုံသည်			
942	sway..in.wind:to	573	SWAY	to sway (in wind)	sway	ꜱᴡᴀʏ	5			To move slowly and rhythmically from side to side, as a tree or a plant does when air moves against it.	風に揺れる	हिलना		搖擺	ယိမ်းထိုးသည်			
2614	swear..curse:to	1939	SWEAR	to swear (curse)	swear	ꜱᴡᴇᴀʀ	7			To use offensive or profane language to express anger or to insult someone.	罵る			罵髒話				
943	swear..oath:to	1939	SWEAR	to swear (oath)	swear	ꜱᴡᴇᴀʀ	5			To make a solemn, formal promise or a declaration of truth, often invoking a deity or a sacred object to prove that one is telling the truth.	誓う	शपथ लेना या शाप देना		罵人  褻瀆	သစ္စာဆိုသည်		swear	
333	sweat:to	126	SWEAT (PERSPIRE)	to sweat	sweat	ꜱᴡᴇᴀᴛ	3			To exude moisture from the pores of the skin, typically due to heat, physical exertion, or illness.	汗をかく	पसीना आना		出汗	ချွေးထွက်သည်		perspire, sweat (v)	sweat
1964	sweat..perspiration	125	SWEAT (SUBSTANCE)	sweat (perspiration)	sweat	ꜱᴡᴇᴀᴛ	7			The liquid that comes out of a person's skin when they are hot or working hard.	汗			汗水	ချွေး			
944	sweep:to	230	SWEEP	to sweep	sweep	ꜱᴡᴇᴇᴘ	5			To move or clean a floor or other surface using a tool such as a broom.	掃く	पॉछा करना		掃	တံမြက်လှည်းသည်		sweep	
268	sweet:to.be	717	SWEET	to be sweet	sweet	ꜱᴡᴇᴇᴛ	3			To have a taste like sugar or honey rather than being salty, sour, or bitter.	甘い	मीठा होना		甜	ချိုသည်		to be sweet	sweet
1966	sweets..candy	874	CANDY	sweets (candy)	sweets	ꜱᴡᴇᴇᴛꜱ	7			A food item that is primarily made of sugar and is eaten as a snack or treat.	飴			糖果				
493	swell:to	1573	SWELL	to swell	swell	ꜱᴡᴇʟʟ	4			To increase in size or volume, often due to an injury, fluid buildup, or internal pressure.	ふくらむ	सूजना		腫	ရောင်သည်		swell (intr)	
1967	swelling	1903	SWELLING	swelling	swelling	ꜱᴡᴇʟʟɪɴɢ	7			An enlargement of a part of the body, often caused by injury, infection, or fluid.	腫れ			腫塊	ရောင်ခြင်း			
2142	swept.away:to.be			to be swept away	swept.away	ꜱᴡᴇᴘᴛ.ᴀᴡᴀʏ	7			To be moved or carried from one place to another by the force of moving water or wind.	流される			沖走				
945	swim:to	1439	SWIM	to swim	swim	ꜱᴡɪᴍ	5			To move through water by moving the limbs.	泳ぐ	तैरना		游泳	ရေကူးသည်			
2615	swing:to	573	SWAY	to swing	swing	ꜱᴡɪɴɢ	7			To move back and forth or from side to side in a regular rhythm, often while hanging from a fixed point.	揺れ動く			盪	လွှဲသည်			
2143	swollen:to.be	1573	SWELL	to be swollen	swollen	ꜱᴡᴏʟʟᴇɴ	7			To have a part of the body become larger than its usual size, often due to injury, fluid, or illness.	腫れる			腫脹				
1968	sword	1535	SWORD	sword	sword	ꜱᴡᴏʀᴅ	7			A long-bladed weapon used for cutting or thrusting, typically held by a single hand.	刀			劍	ဓားရှည်		sword	
1969	sympathy			sympathy	sympathy	ꜱʏᴍᴘᴀᴛʜʏ	7			A feeling of understanding and sharing the emotions or suffering of another person.	共感			同情	ကြင်နာခြင်း			
769	table	1775	TABLE	table	table	ᴛᴀʙʟᴇ	5			A piece of furniture with a flat top and legs used for eating, working, or placing objects on.	机	मेज		桌子	စားပွဲ			
2144	taboo:to.be			to be taboo	taboo	ᴛᴀʙᴏᴏ	7			To be forbidden or prohibited by social or religious custom, often because it is considered sacred, dangerous, or spiritually unclean.	禁忌とされる			忌諱				
1970	tadpole	3979	TADPOLE	tadpole	tadpole	ᴛᴀᴅᴘᴏʟᴇ	7			The young, swimming stage of a frog or toad that has a long tail and breathes through gills.	オタマジャクシ			蝌蚪	ဖားလောင်း			
74	tail	1220	TAIL	tail	tail	ᴛᴀɪʟ	2		body parts	The posterior part of an animal's body that extends from the spine.	尻尾	पूंछ		尾巴	အမြီး		tail	tail
946	take:to	1749	TAKE	to take	take	ᴛᴀᴋᴇ	5			To grasp or reach for something with the hands and move it toward oneself or into one's possession.	手に取る	लेना		拿	ယူသည်			
2616	take.action:to			to take action	take.action	ᴛᴀᴋᴇ.ᴀᴄᴛɪᴏɴ	7			To perform an act or to begin doing something in order to achieve a result.	行動する			採取行動				
2617	take.off..clothes:to	3538	TAKE OFF	to take off (clothes)	take.off	ᴛᴀᴋᴇ.ᴏꜰꜰ	7			To remove a piece of clothing or an item worn on the body from one's skin.	脱ぐ			脫				
2618	take.out..from.container:to	3654	TAKE OUT	to take out (from container)	take.out	ᴛᴀᴋᴇ.ᴏᴜᴛ	7			To remove something from inside a container or a vessel.	出す			取出				
1971	talent	4084	TALENT	talent	talent	ᴛᴀʟᴇɴᴛ	7			A natural ability or skill that a person possesses to do something well.	才能			天賦	ပါရမီ			
2373	talent:to.have	4084	TALENT	to have talent	talent	ᴛᴀʟᴇɴᴛ	7			To possess a natural ability or a special skill to do something well.	才能がある			有天賦				
2620	talk.in.sleep:to			to talk in sleep	talk.in.sleep	ᴛᴀʟᴋ.ɪɴ.ꜱʟᴇᴇᴘ	7			To speak or make vocal sounds while a person is asleep.	寝言を言う			說夢話				
269	tall:to.be	711	TALL	to be tall	tall	ᴛᴀʟʟ	3			To have a great vertical distance from the bottom to the top, such as a person or a tree.	背が高い	ऊँचा		高（身量長）	အရပ်ရှည်သည်		to be tall	long/tall
1972	tamarind..paste	35	TAMARIND	tamarind (paste)	tamarind	ᴛᴀᴍᴀʀɪɴᴅ	7			A thick, dark substance made from the pulp of a sour fruit used in cooking.	タマリンドペースト			羅望子醬				
